enrollee_id,city_development_index,gender,relevent_experience,enrolled_university,education_level,experience,company_size,last_new_job,training_hours,major_Arts,major_Business Degree,major_Humanities,major_No Major,major_Other,major_STEM,company_type_Early Stage Startup,company_type_Funded Startup,company_type_NGO,company_type_Other,company_type_Public Sector,company_type_Pvt Ltd
28226,0.624,1.0,0,1.0,2,7.0,6.0,1.0,167,0,0,0,0,0,0,0,0,0,0,0,1
31685,0.926,1.0,1,0.0,3,15.0,5.0,2.0,43,0,0,0,0,0,1,0,0,0,0,0,1
4143,0.92,1.0,1,0.0,3,21.0,5.0,2.0,29,0,0,0,0,0,1,0,0,0,0,0,1
10967,0.92,1.0,0,0.0,4,6.0,5.0,1.0,106,0,0,0,0,0,1,0,0,0,0,1,0
23221,0.92,1.0,0,0.0,3,21.0,3.2533282904689864,2.0,70,0,0,0,0,0,1,0,0,0,0,0,0
19950,0.91,0.5,1,0.0,2,21.0,2.0,5.0,8,0,0,0,0,0,0,0,0,0,0,0,1
15063,0.843,1.0,1,0.0,3,12.0,2.0,5.0,35,0,0,0,0,0,1,0,0,0,0,0,1
1469,0.843,0.5,0,1.0,3,4.0,3.2533282904689864,2.0004270082732853,28,0,0,0,0,0,1,0,0,0,0,0,0
26167,0.624,1.0,1,0.0,4,6.0,1.0,1.0,83,0,0,0,0,0,1,1,0,0,0,0,0
24773,0.92,0.5,1,0.0,3,9.0,7.0,2.0,149,0,0,0,0,0,1,0,0,0,0,0,1
24807,0.92,1.0,1,0.0,3,6.0,2.0,1.0,55,0,0,0,0,0,1,0,0,0,0,0,1
3455,0.855,0.5,0,0.0,3,21.0,3.2533282904689864,1.0,14,0,0,0,0,0,1,0,0,0,0,0,1
5746,0.804,1.0,1,0.0,3,21.0,3.0,5.0,27,0,0,0,0,0,1,0,0,0,0,0,1
10135,0.92,1.0,1,0.0,3,21.0,3.2533282904689864,5.0,314,0,0,1,0,0,0,0,0,0,0,0,0
21997,0.91,1.0,0,0.0,4,21.0,4.0,0.0,72,0,0,0,0,0,1,0,0,0,0,0,1
2030,0.866,1.0,1,0.0,4,15.0,3.0,1.0,26,0,0,0,0,0,1,0,0,0,0,0,1
5158,0.624,1.0,1,0.0,3,6.0,3.0,1.0,13,0,0,0,0,0,1,0,0,0,0,0,1
31210,0.92,1.0,1,0.0,3,7.0,7.0,1.0,107,0,0,0,0,0,1,0,0,0,0,0,1
1502,0.903,1.0,1,0.0,3,21.0,3.2533282904689864,4.0,200,0,0,0,0,0,1,0,0,0,0,0,0
6563,0.5579999999999999,1.0,1,0.0,3,3.0,3.0,5.0,87,0,0,0,0,0,1,0,0,0,0,0,1
29379,0.8270000000000001,1.0,1,0.0,3,21.0,2.0,5.0,152,0,0,0,0,0,1,0,0,0,0,0,1
16071,0.527,1.0,1,0.5,3,7.0,4.0,1.0,20,0,0,0,0,0,1,0,0,0,0,0,1
26261,0.754,1.0,1,0.0,4,15.0,5.0,5.0,7,0,0,0,0,0,1,0,0,0,0,1,0
13583,0.893,0.5,0,0.0,2,15.0,0.0,2.0,46,0,0,0,0,0,0,0,0,0,0,0,1
6369,0.92,0.5,0,0.0,3,16.0,3.2533282904689864,5.0,54,0,0,0,0,0,1,0,0,0,0,0,0
3985,0.91,0.5,0,0.0,2,4.0,1.0,1.0,13,0,0,0,0,0,0,0,0,0,0,0,1
30638,0.91,1.0,0,0.0,1,7.0,3.2533282904689864,0.0,106,0,0,0,0,0,0,0,0,0,0,0,1
22018,0.691,1.0,1,1.0,3,6.0,3.2533282904689864,1.0,60,0,0,0,0,0,1,0,0,0,0,0,0
32260,0.579,1.0,1,0.0,3,2.0,3.2533282904689864,1.0,9,0,0,0,0,0,1,0,0,0,0,0,0
11497,0.91,1.0,1,0.0,3,7.0,1.0,4.0,27,0,0,0,0,0,1,0,0,0,0,0,1
17957,0.624,0.5,0,1.0,3,1.0,3.2533282904689864,0.0,44,0,0,0,0,0,1,0,0,0,0,0,0
29786,0.92,0.0,1,0.0,4,1.0,1.0,1.0,78,0,0,1,0,0,0,0,1,0,0,0,0
28662,0.924,1.0,1,0.5,4,17.0,3.2533282904689864,5.0,25,0,0,0,0,0,1,0,0,0,0,0,0
23728,0.924,1.0,1,0.5,3,21.0,6.0,1.0,77,0,0,0,0,0,1,0,0,0,0,0,1
26445,0.762,1.0,0,0.5,3,0.0,3.0,1.0,74,0,1,0,0,0,0,0,0,0,0,0,1
14668,0.698,1.0,0,1.0,3,2.0,3.2533282904689864,0.0,48,0,0,0,0,0,1,0,0,0,0,0,0
22503,0.624,0.5,1,1.0,3,3.0,3.2533282904689864,2.0004270082732853,72,0,0,0,0,0,1,0,0,0,0,0,0
21456,0.91,1.0,0,0.0,0,3.0,3.2533282904689864,0.0,270,0,0,0,0,0,0,0,0,0,0,0,0
1023,0.926,1.0,0,1.0,2,4.0,7.0,1.0,43,0,0,0,0,0,0,0,0,0,0,0,1
13593,0.923,1.0,1,0.5,3,21.0,2.0,1.0,12,0,0,0,0,0,1,0,0,0,0,0,1
24062,0.624,1.0,1,0.0,3,5.0,3.0,1.0,103,0,0,0,0,0,1,0,1,0,0,0,0
27486,0.92,1.0,0,1.0,3,10.0,3.2533282904689864,0.0,10,0,0,0,0,0,1,0,0,0,0,0,0
32961,0.698,1.0,0,1.0,3,4.0,3.2533282904689864,0.0,24,0,0,0,0,0,1,0,0,0,0,0,1
29700,0.624,1.0,0,1.0,3,3.0,3.2533282904689864,0.0,90,0,0,0,0,0,1,0,0,0,0,0,0
10972,0.92,1.0,1,0.0,4,18.0,7.0,3.0,57,0,0,0,0,0,1,0,0,0,0,0,1
19,0.899,0.5,1,0.5,3,5.0,2.0,5.0,46,0,0,0,0,0,1,0,0,0,0,1,0
1544,0.92,1.0,1,0.0,3,6.0,3.0,2.0,83,0,0,0,0,0,1,0,0,0,0,0,1
12508,0.887,1.0,1,0.5,3,8.0,3.2533282904689864,1.0,146,0,0,0,0,0,1,0,0,0,0,0,0
18641,0.926,0.5,1,0.0,3,11.0,5.0,2.0,26,0,0,0,0,0,1,0,0,0,1,0,0
21029,0.91,1.0,1,0.0,3,21.0,4.0,5.0,22,0,0,0,0,0,1,0,0,0,0,0,1
21346,0.624,0.5,1,0.0,3,4.0,1.0,1.0,116,0,0,0,0,0,1,1,0,0,0,0,0
30161,0.55,0.0,1,0.0,3,4.0,4.0,0.0,55,0,0,0,0,0,1,0,0,0,0,0,1
12346,0.624,1.0,1,1.0,3,5.0,3.0,0.0,18,0,0,0,0,0,1,0,0,0,0,0,1
22623,0.624,1.0,1,0.0,3,6.0,7.0,2.0,21,0,0,0,0,0,1,0,0,0,0,0,1
19290,0.92,1.0,1,0.0,3,21.0,6.0,5.0,18,0,0,0,0,0,1,0,0,0,0,0,1
11178,0.804,1.0,1,0.0,3,4.0,3.2533282904689864,1.0,88,0,0,0,0,0,1,0,0,0,0,0,0
21196,0.939,1.0,1,0.0,3,4.0,7.0,2.0,41,0,0,0,0,0,1,0,0,0,0,0,1
11716,0.836,1.0,1,0.5,2,9.0,2.0,2.0,8,0,0,0,0,0,0,0,0,0,0,0,1
4925,0.743,1.0,1,0.0,5,9.0,3.0,0.0,10,0,0,0,0,0,1,0,0,1,0,0,0
2978,0.624,0.5,1,1.0,3,10.100141413083328,7.0,2.0004270082732853,91,0,0,0,0,1,0,0,0,0,0,1,0
29449,0.527,0.5,0,1.0,3,0.0,3.2533282904689864,1.0,19,0,0,0,0,0,1,0,0,0,0,0,0
26671,0.92,1.0,1,0.0,3,0.0,5.0,1.0,32,0,0,0,0,0,1,0,0,0,0,0,1
16320,0.624,1.0,0,0.0,3,6.0,4.0,1.0,99,0,0,0,0,0,1,0,0,0,0,0,0
11480,0.802,1.0,1,1.0,2,8.0,2.0,0.0,12,0,0,0,0,0,0,0,0,0,0,0,0
18653,0.624,0.5,1,0.0,4,9.0,5.0,5.0,10,0,0,0,0,0,1,0,0,0,0,0,1
26701,0.83,1.0,1,0.0,3,12.0,6.0,5.0,106,0,0,0,0,0,1,0,0,0,0,0,1
20254,0.92,0.0,1,0.0,4,18.0,7.0,4.0,3,0,0,0,0,0,1,0,0,0,0,0,1
16310,0.939,1.0,0,0.5,3,12.0,2.0,5.0,44,0,0,0,0,0,1,0,0,0,0,0,1
16868,0.92,0.5,1,0.0,3,15.0,1.0,1.0,7,0,0,0,0,0,1,0,0,0,0,0,1
17039,0.926,1.0,1,0.5,2,4.0,3.0,1.0,49,0,0,0,0,0,0,0,1,0,0,0,0
11938,0.624,1.0,0,1.0,3,11.0,3.2533282904689864,1.0,87,0,0,0,0,0,1,0,0,0,0,0,0
22771,0.91,1.0,0,0.5,2,6.0,3.2533282904689864,1.0,250,0,0,0,0,0,0,0,0,0,0,0,1
28444,0.8959999999999999,0.5,1,0.0,4,21.0,5.0,5.0,15,0,0,0,0,0,1,0,0,0,0,1,0
19439,0.624,0.5,0,1.0,0,0.0,3.2533282904689864,1.0,37,0,0,0,0,0,0,0,0,0,0,0,0
12449,0.764,0.5,1,0.0,4,4.0,3.2533282904689864,2.0004270082732853,24,0,0,0,0,0,1,0,0,0,0,0,0
14061,0.92,1.0,0,1.0,2,8.0,3.2533282904689864,1.0,79,0,0,0,0,0,0,0,0,0,0,0,0
30608,0.92,0.5,0,1.0,3,4.0,3.2533282904689864,1.0,76,0,0,0,0,0,1,0,0,0,0,0,0
11756,0.624,1.0,1,0.0,3,10.0,3.2533282904689864,1.0,162,0,0,0,0,0,1,0,0,0,0,0,0
19549,0.91,1.0,1,0.0,3,10.0,0.0,3.0,56,0,0,0,0,0,1,0,0,0,0,0,1
26027,0.939,1.0,1,0.0,5,21.0,5.0,2.0,27,0,0,0,0,0,1,0,0,0,0,0,1
16891,0.899,1.0,1,0.5,3,16.0,7.0,3.0,9,0,0,0,0,0,1,0,0,0,0,0,1
21863,0.762,1.0,1,0.0,4,10.0,3.0,5.0,97,0,0,0,0,0,1,0,0,0,0,0,1
4124,0.855,1.0,0,0.0,2,7.0,3.2533282904689864,0.0,18,0,0,0,0,0,0,0,0,0,0,0,0
26331,0.624,1.0,1,0.0,3,11.0,2.0,1.0,67,0,0,0,0,0,1,0,0,0,0,0,1
23839,0.903,1.0,0,0.0,3,21.0,2.0,5.0,18,0,0,1,0,0,0,0,0,1,0,0,0
15191,0.92,1.0,1,0.0,3,6.0,2.0,1.0,4,0,0,0,0,0,1,0,0,0,0,0,0
30467,0.624,1.0,1,0.0,3,3.0,2.0,1.0,24,0,0,0,0,0,1,0,0,0,0,0,1
30044,0.624,0.5,1,0.0,3,2.0,2.0,2.0,86,0,0,0,0,0,1,0,0,1,0,0,0
5742,0.949,1.0,1,0.0,4,21.0,2.0,5.0,91,0,0,0,0,0,1,0,0,0,0,0,1
9088,0.789,0.0,0,1.0,3,3.0,3.2533282904689864,0.0,144,0,0,0,0,0,1,0,0,0,0,0,0
12517,0.884,0.5,1,0.0,3,21.0,3.2533282904689864,5.0,53,0,0,0,0,0,1,0,0,0,0,0,0
9541,0.92,1.0,1,0.0,3,15.0,3.2533282904689864,1.0,154,0,0,1,0,0,0,0,0,0,0,0,0
30509,0.92,1.0,1,0.0,3,8.0,3.0,1.0,128,0,0,0,0,1,0,0,0,1,0,0,0
10758,0.8270000000000001,1.0,0,1.0,3,12.0,3.2533282904689864,0.0,3,0,0,0,0,0,1,0,0,0,0,0,0
3849,0.92,0.0,1,0.0,4,8.0,2.0,1.0,16,0,0,0,0,0,1,0,0,0,0,0,1
23661,0.92,1.0,1,1.0,3,5.0,3.2533282904689864,5.0,31,0,0,0,0,0,1,0,0,0,0,0,0
21765,0.926,0.5,1,0.0,4,10.0,2.0,1.0,58,0,0,0,0,1,0,0,0,0,0,0,0
6715,0.5579999999999999,0.5,0,0.0,3,2.0,1.0,1.0,96,0,0,0,0,0,1,0,0,0,0,0,1
4306,0.698,1.0,1,0.0,3,21.0,3.2533282904689864,1.0,50,0,0,0,0,0,1,0,0,0,0,0,0
14411,0.624,1.0,1,1.0,4,1.0,2.0,1.0,50,0,0,0,0,0,1,0,0,0,0,0,1
33228,0.92,1.0,1,0.0,3,10.0,3.2533282904689864,5.0,43,0,0,1,0,0,0,0,0,0,0,0,0
30540,0.92,1.0,0,0.0,1,6.0,3.2533282904689864,0.0,56,0,0,0,0,0,0,0,0,0,0,0,0
32341,0.624,1.0,0,1.0,3,5.0,3.2533282904689864,0.0,9,0,0,0,0,0,1,0,0,0,0,0,1
21060,0.836,1.0,0,1.0,3,8.0,4.0,1.0,7,0,0,0,0,0,1,0,0,0,0,0,1
31143,0.92,1.0,1,0.0,3,21.0,4.0,5.0,28,0,0,0,0,1,0,0,0,0,1,0,0
3694,0.92,1.0,1,0.0,3,21.0,1.0,1.0,114,0,0,0,0,0,1,0,0,0,0,0,1
20966,0.754,0.5,1,0.0,3,11.0,5.0,2.0004270082732853,156,0,0,0,0,0,1,0,0,0,0,0,1
24897,0.925,1.0,1,0.0,3,12.0,2.0,1.0,78,0,0,0,0,0,1,0,0,0,0,0,0
5311,0.887,0.5,0,0.5,3,21.0,3.2533282904689864,2.0,12,0,0,0,0,0,1,0,0,0,0,0,0
15868,0.804,1.0,0,1.0,3,2.0,3.2533282904689864,2.0,116,0,0,0,0,0,1,0,0,0,0,0,0
32178,0.856,1.0,1,0.0,3,21.0,1.0,4.0,73,0,0,0,0,0,1,0,1,0,0,0,0
18308,0.624,0.5,1,0.0,4,4.0,1.0,1.0,22,0,0,0,0,0,1,0,0,0,0,0,0
21367,0.6890000000000001,1.0,1,1.0,3,5.0,3.0,4.0,18,0,0,0,0,0,1,0,0,1,0,0,0
16409,0.624,1.0,1,0.0,3,6.0,3.0,1.0,35,0,0,0,0,0,1,0,0,0,0,0,1
4468,0.92,1.0,1,0.0,3,21.0,3.2533282904689864,2.0,22,0,0,0,0,0,1,0,0,0,0,0,0
30131,0.448,1.0,1,0.0,3,4.0,3.0,1.0,16,0,0,0,0,0,1,0,0,0,0,0,1
3600,0.899,0.5,1,0.0,3,3.0,2.0,2.0,39,0,0,0,0,0,1,0,0,0,0,0,1
13417,0.624,0.5,1,0.0,4,5.0,2.0,1.0,11,0,0,0,0,0,1,0,0,0,0,0,1
11363,0.754,0.5,0,0.5,4,21.0,3.2533282904689864,1.0,74,0,0,0,0,0,1,0,0,0,0,0,0
29871,0.92,0.0,0,0.0,3,21.0,2.0,5.0,4,0,0,1,0,0,0,0,0,0,0,0,1
23534,0.92,1.0,0,1.0,2,6.0,2.0,2.0,111,0,0,0,0,0,0,0,0,0,0,1,0
15756,0.924,0.5,0,1.0,2,2.0,1.0,1.0,74,0,0,0,0,0,0,1,0,0,0,0,0
15069,0.92,1.0,1,0.5,3,19.0,2.0,1.0,7,0,0,0,0,0,1,0,1,0,0,0,0
458,0.92,1.0,1,0.0,3,11.0,2.0,5.0,214,0,0,0,0,0,1,0,0,0,0,0,1
13941,0.92,1.0,1,0.0,3,7.0,4.0,2.0,200,0,0,0,0,0,1,0,0,0,0,0,1
19899,0.624,1.0,0,1.0,2,10.0,3.2533282904689864,1.0,109,0,0,0,0,0,0,0,0,0,0,0,0
24566,0.92,1.0,1,0.0,3,4.0,3.0,1.0,56,0,0,0,0,0,1,0,0,0,0,0,1
6855,0.92,1.0,0,1.0,3,4.0,7.0,3.0,326,0,0,0,0,0,1,0,0,0,0,0,1
2025,0.624,1.0,0,1.0,3,8.0,3.2533282904689864,0.0,31,0,0,0,0,0,1,0,0,0,0,0,0
12334,0.775,1.0,1,0.0,3,3.0,3.2533282904689864,3.0,12,0,0,0,0,0,1,0,0,0,0,0,0
3745,0.92,1.0,1,0.0,3,8.0,6.0,1.0,29,0,0,0,0,0,1,0,0,0,0,0,1
16699,0.92,1.0,1,0.0,3,9.0,7.0,1.0,72,0,0,0,0,0,1,0,0,0,0,0,1
13974,0.893,1.0,1,0.0,4,21.0,2.0,1.0,40,0,0,0,0,0,1,0,0,0,0,0,1
4178,0.91,1.0,1,0.0,3,21.0,7.0,4.0,22,0,0,0,0,0,1,0,0,0,0,0,1
13411,0.624,1.0,1,0.0,4,10.0,3.2533282904689864,1.0,12,0,0,0,0,0,1,0,0,0,0,0,0
11061,0.92,1.0,0,1.0,3,3.0,3.2533282904689864,1.0,17,0,0,0,0,0,1,0,0,0,0,0,0
11950,0.939,0.5,1,0.0,4,2.0,7.0,1.0,28,0,0,0,0,0,1,0,0,0,0,0,1
31235,0.5579999999999999,0.5,0,1.0,3,2.0,3.2533282904689864,0.0,46,0,0,0,0,0,1,0,0,0,0,0,1
13708,0.926,0.5,0,1.0,3,3.0,3.2533282904689864,2.0004270082732853,17,0,0,0,0,0,1,0,0,0,0,0,0
26871,0.926,1.0,1,0.0,3,6.0,3.0,1.0,190,0,0,0,0,0,1,0,0,0,0,0,1
9913,0.92,0.5,1,1.0,3,18.0,3.2533282904689864,2.0,24,0,0,0,0,0,1,0,0,0,0,0,0
30828,0.939,1.0,1,0.0,3,11.0,1.0,1.0,46,0,0,0,0,0,1,0,0,0,0,0,0
14311,0.92,0.5,1,0.0,3,6.0,3.0,1.0,27,0,0,0,0,0,1,0,0,0,0,0,0
14656,0.698,0.5,1,1.0,3,4.0,3.2533282904689864,1.0,11,0,0,0,0,0,1,0,0,0,0,0,0
20495,0.624,1.0,0,0.0,2,1.0,3.2533282904689864,0.0,138,0,0,0,0,0,0,0,0,0,0,0,0
14549,0.802,1.0,1,0.0,3,5.0,0.0,2.0,11,0,0,0,0,0,1,0,1,0,0,0,0
18875,0.926,0.5,1,0.5,3,10.0,1.0,1.0,4,0,0,0,0,0,1,1,0,0,0,0,0
25722,0.91,1.0,1,0.0,3,21.0,2.0,1.0,72,0,0,0,0,0,1,0,0,0,0,0,1
6397,0.92,0.5,1,0.0,3,21.0,2.0,5.0,43,0,0,0,0,0,1,0,1,0,0,0,0
14198,0.92,1.0,1,0.0,3,21.0,7.0,1.0,170,0,0,0,0,0,1,0,0,0,0,0,1
27140,0.682,0.5,0,0.5,4,6.0,3.2533282904689864,1.0,89,0,0,0,0,1,0,0,0,0,0,0,0
26029,0.92,1.0,1,0.0,3,15.0,3.2533282904689864,2.0,112,0,0,0,0,0,1,0,0,0,0,0,0
32823,0.555,0.0,1,0.0,3,3.0,3.2533282904689864,2.0,38,0,0,0,0,0,1,0,0,0,0,0,0
13207,0.925,1.0,0,1.0,3,2.0,3.2533282904689864,2.0,136,0,0,0,0,0,1,0,0,0,0,0,0
18052,0.92,0.5,0,0.0,1,7.0,3.2533282904689864,1.0,32,0,0,0,0,0,0,0,0,0,0,0,0
31542,0.92,0.5,1,0.0,4,18.0,4.0,5.0,58,0,0,0,0,0,1,0,0,0,0,0,1
9452,0.92,1.0,1,0.0,3,17.0,7.0,2.0,28,0,0,0,0,0,1,0,0,0,0,0,1
23231,0.92,1.0,1,0.0,3,16.0,3.2533282904689864,4.0,17,0,0,0,0,0,1,0,0,0,0,0,0
25111,0.624,1.0,1,0.0,4,5.0,4.0,4.0,60,0,0,0,0,0,1,0,0,0,0,0,1
11135,0.8270000000000001,1.0,0,1.0,3,11.0,3.2533282904689864,1.0,73,0,0,0,0,0,1,0,0,0,0,0,0
17143,0.92,0.0,1,0.0,3,20.0,3.0,5.0,130,0,0,0,0,0,1,0,0,0,0,0,1
23159,0.55,0.5,1,0.5,4,8.0,3.2533282904689864,1.0,150,0,0,0,0,0,1,0,0,0,0,0,0
6914,0.527,0.5,0,1.0,3,0.0,3.2533282904689864,1.0,12,0,0,0,0,0,1,0,0,0,0,0,0
9576,0.555,0.5,1,0.0,3,2.0,3.2533282904689864,1.0,29,0,0,0,0,0,1,0,0,0,0,0,0
25042,0.624,0.5,1,1.0,3,3.0,5.0,2.0,48,0,0,0,0,0,1,0,0,0,0,0,1
4646,0.527,0.5,1,0.5,2,2.0,3.2533282904689864,2.0004270082732853,50,0,0,0,0,0,0,0,0,0,0,0,0
29696,0.92,1.0,1,0.0,3,3.0,3.2533282904689864,2.0,22,1,0,0,0,0,0,0,0,0,0,0,0
28975,0.92,1.0,0,0.0,3,12.0,4.0,1.0,336,0,0,0,0,0,1,0,0,0,0,0,1
3330,0.92,0.0,1,0.0,4,10.0,7.0,1.0,34,1,0,0,0,0,0,0,0,0,0,1,0
14441,0.925,1.0,1,0.0,5,6.0,2.0,2.0,105,0,0,0,0,0,1,1,0,0,0,0,0
8435,0.92,1.0,1,0.5,3,21.0,3.2533282904689864,5.0,7,0,0,0,0,0,1,0,0,0,0,0,0
15181,0.8270000000000001,1.0,1,0.0,3,7.0,3.0,4.0,18,0,0,0,0,0,1,0,0,0,0,0,1
32253,0.92,1.0,1,0.0,4,10.0,7.0,4.0,129,0,0,0,0,0,1,0,0,0,0,0,1
15100,0.92,0.5,1,0.5,3,7.0,6.0,4.0,110,0,0,0,0,0,1,0,0,0,0,1,0
22002,0.92,1.0,1,0.0,3,14.0,0.0,2.0,110,0,0,0,0,0,1,0,0,0,0,0,1
15606,0.836,0.5,1,0.0,3,8.0,7.0,1.0,130,0,0,0,0,0,1,0,0,0,0,0,1
4923,0.624,1.0,1,0.0,3,10.0,7.0,1.0,59,0,0,0,0,0,1,0,0,0,0,0,1
22006,0.804,1.0,0,1.0,3,4.0,3.2533282904689864,0.0,54,0,0,0,0,0,1,0,0,0,0,0,0
14528,0.887,0.5,0,0.0,2,2.0,3.2533282904689864,0.0,11,0,0,0,0,0,0,0,0,0,0,0,0
5903,0.624,1.0,1,0.0,3,15.0,6.0,3.0,67,0,0,0,0,0,1,0,0,0,0,0,1
8696,0.92,0.5,1,0.0,3,21.0,4.0,5.0,46,0,0,0,0,0,1,0,0,0,0,0,1
6949,0.624,1.0,0,1.0,2,4.0,3.2533282904689864,0.0,56,0,0,0,0,0,0,0,0,0,0,0,0
1618,0.624,0.5,0,1.0,1,3.0,0.0,2.0,14,0,0,0,0,0,0,1,0,0,0,0,0
18349,0.624,1.0,1,0.0,4,3.0,7.0,2.0,13,0,0,0,0,1,0,0,0,0,0,0,1
2700,0.555,0.5,0,1.0,3,10.100141413083328,1.0,4.0,83,0,0,0,0,0,1,0,0,0,0,0,1
32061,0.804,0.5,1,0.0,4,14.0,3.0,1.0,78,0,0,0,0,0,1,0,0,0,0,0,1
20905,0.925,1.0,1,0.0,3,10.0,3.0,5.0,29,0,0,0,0,0,1,0,0,0,0,0,1
22318,0.6659999999999999,1.0,1,1.0,4,10.0,3.2533282904689864,1.0,38,0,0,0,0,0,1,0,0,0,0,0,0
17573,0.926,1.0,1,0.0,4,13.0,3.0,3.0,28,0,0,0,0,0,1,0,0,0,0,0,1
16746,0.92,1.0,0,0.0,1,3.0,3.2533282904689864,0.0,111,0,0,0,0,0,0,0,0,0,0,0,0
21890,0.624,1.0,1,0.0,3,4.0,3.2533282904689864,1.0,68,0,0,0,0,0,1,0,0,0,0,0,0
6803,0.91,1.0,1,0.0,2,10.0,7.0,1.0,89,0,0,0,0,0,0,0,0,0,0,0,1
13387,0.897,1.0,1,0.0,0,7.0,3.0,5.0,39,0,0,0,0,0,0,0,0,0,0,0,1
11978,0.6890000000000001,1.0,1,1.0,3,10.0,3.2533282904689864,1.0,90,0,0,0,0,0,1,0,0,0,0,0,0
6655,0.855,0.5,1,1.0,3,4.0,1.0,3.0,81,0,0,0,0,0,1,1,0,0,0,0,0
32226,0.754,1.0,1,0.0,4,12.0,5.0,2.0,47,0,0,0,0,0,1,0,0,0,0,0,1
21426,0.866,0.5,1,0.0,4,4.0,2.0,1.0,3,0,0,0,0,0,1,0,0,0,0,0,1
31675,0.624,1.0,0,1.0,2,3.0,3.2533282904689864,0.0,12,0,0,0,0,0,0,0,0,0,0,0,0
16925,0.92,1.0,1,0.0,3,19.0,3.2533282904689864,5.0,312,0,0,0,0,0,1,0,0,0,0,0,0
9642,0.624,0.0,1,0.0,3,6.0,7.0,1.0,45,0,0,0,0,0,1,0,0,0,0,0,1
7238,0.624,1.0,0,1.0,3,10.0,3.2533282904689864,0.0,24,0,0,0,0,0,1,0,0,0,0,0,0
18504,0.624,1.0,1,0.0,3,5.0,3.0,4.0,28,0,0,0,0,0,1,0,0,0,0,0,1
28512,0.924,0.5,1,0.0,4,3.0,0.0,2.0,7,0,0,0,0,0,1,1,0,0,0,0,0
944,0.624,0.5,1,0.5,2,1.0,0.0,0.0,10,0,0,0,0,0,0,0,0,0,0,0,1
21612,0.949,1.0,1,0.0,3,5.0,1.0,1.0,38,0,0,0,0,0,1,0,0,0,0,0,1
12801,0.7759999999999999,1.0,1,0.5,3,21.0,3.0,5.0,89,0,0,0,0,0,1,0,0,0,0,1,0
28198,0.8959999999999999,1.0,0,1.0,3,6.0,3.2533282904689864,0.0,92,0,0,0,0,0,1,0,0,0,0,0,0
12004,0.89,1.0,0,0.5,3,8.0,3.0,2.0,108,0,0,0,0,0,1,0,1,0,0,0,0
29198,0.92,1.0,1,0.0,3,5.0,5.0,5.0,52,0,0,0,0,0,1,0,0,0,0,0,1
18714,0.895,1.0,1,0.0,1,21.0,3.2533282904689864,3.0,300,0,0,0,0,0,0,0,0,0,0,0,0
29214,0.92,1.0,1,0.0,3,6.0,3.0,1.0,168,0,0,0,0,0,1,0,1,0,0,0,0
16145,0.92,1.0,0,0.0,3,21.0,3.2533282904689864,5.0,41,0,0,0,0,0,1,0,0,0,0,0,0
16962,0.92,1.0,0,1.0,2,3.0,3.2533282904689864,1.0,53,0,0,0,0,0,0,0,0,0,0,1,0
19687,0.698,1.0,1,0.0,4,9.0,2.0,4.0,50,0,0,0,0,0,1,0,0,0,0,0,1
29839,0.92,0.0,1,0.0,3,0.0,3.2533282904689864,1.0,42,0,0,1,0,0,0,0,0,0,0,0,0
4815,0.866,1.0,0,1.0,2,4.0,3.2533282904689864,0.0,122,0,0,0,0,0,0,0,0,0,0,0,0
19671,0.754,1.0,1,1.0,3,16.0,5.0,0.0,29,0,0,0,0,0,1,0,0,0,0,0,1
16070,0.926,1.0,1,0.0,2,19.0,2.0,5.0,163,0,0,0,0,0,0,0,0,0,0,0,1
17032,0.92,1.0,0,0.0,2,3.0,3.2533282904689864,2.0,12,0,0,0,0,0,0,0,0,0,0,0,0
5413,0.624,1.0,1,0.0,3,6.0,7.0,1.0,142,0,0,0,0,0,1,0,0,0,0,0,1
31727,0.865,1.0,1,0.0,4,21.0,3.2533282904689864,2.0,28,0,0,0,0,0,1,0,0,0,0,0,0
4276,0.92,0.0,1,0.0,3,2.0,7.0,1.0,92,1,0,0,0,0,0,0,0,0,0,0,1
7241,0.92,0.5,1,0.5,3,15.0,3.0,2.0,18,0,0,0,0,0,1,0,0,0,0,0,1
22375,0.5579999999999999,0.5,1,0.0,3,21.0,3.2533282904689864,1.0,266,0,0,0,0,0,1,0,0,0,0,0,0
24717,0.92,1.0,1,0.0,3,21.0,2.0,1.0,94,0,0,0,0,1,0,0,0,0,0,0,1
7765,0.698,0.0,0,1.0,3,2.0,3.2533282904689864,0.0,18,0,0,0,0,0,1,0,0,0,0,0,0
29225,0.92,1.0,1,0.0,3,21.0,6.0,1.0,30,0,0,0,0,0,1,0,0,0,0,0,1
7175,0.92,1.0,1,0.0,3,5.0,3.0,1.0,5,0,0,0,0,0,1,0,0,0,0,0,1
32901,0.698,1.0,1,1.0,4,18.0,2.0,5.0,6,0,0,0,0,0,1,0,0,0,0,0,1
32893,0.682,0.0,1,0.0,3,7.0,7.0,4.0,160,0,0,0,0,0,1,0,0,0,0,0,1
12458,0.926,1.0,1,0.0,4,19.0,2.0,3.0,63,0,1,0,0,0,0,0,0,0,0,0,1
11821,0.762,1.0,1,0.0,3,9.0,3.0,1.0,100,0,0,0,0,0,1,0,1,0,0,0,0
15435,0.698,0.5,0,0.5,3,6.0,2.0,2.0,135,0,0,0,0,0,1,0,0,1,0,0,0
